PID,Type,ThreadID,SuspendCount,PriorityClass,Priority,Teb
13228.1,Infected,0x884    ,0,32,0, 0x3f76dd0000
13372.1,Infected,0x3440   ,0,32,1, 0x78f62af000
13372.1,Infected,0x3454   ,0,32,0, 0x78f62b1000
13372.1,Infected,0x3458   ,0,32,0, 0x78f62b3000
13372.1,Infected,0x345c   ,0,32,4294967292, 0x78f62b5000
13372.1,Infected,0x3460   ,0,32,0, 0x78f62b7000
13372.1,Infected,0x3464   ,0,32,1, 0x78f62b9000
13372.1,Infected,0x3468   ,0,32,0, 0x78f62bb000
13372.1,Infected,0x346c   ,0,32,0, 0x78f62bd000
13372.1,Infected,0x3470   ,0,32,1, 0x78f62bf000
13372.1,Infected,0x3474   ,0,32,0, 0x78f62c1000
13372.1,Infected,0x3478   ,0,32,0, 0x78f62c3000
13372.1,Infected,0x347c   ,0,32,0, 0x78f62c5000
13372.1,Infected,0x348c   ,0,32,0, 0x78f62c7000
13372.1,Infected,0x3544   ,0,32,0, 0x78f62eb000
13372.1,Infected,0x3548   ,0,32,0, 0x78f62ed000
13372.1,Infected,0x2d4c   ,0,32,4294967292, 0x78f62ef000
13400.1,Infected,0x345c   ,0,32,0, 0x673894a000
13400.1,Infected,0x6ac    ,0,32,0, 0x6738956000
13400.1,Infected,0x1b64   ,0,32,0, 0x673895c000
13400.1,Infected,0x3348   ,0,32,0, 0x6738960000
13400.1,Infected,0x3114   ,0,32,0, 0x673896a000
13400.1,Infected,0x2de4   ,0,32,0, 0x673896e000
13400.1,Infected,0xae8    ,0,32,0, 0x6738970000
13400.1,Infected,0x293c   ,0,32,0, 0x6738974000
13400.1,Infected,0x2f18   ,0,32,0, 0x673897a000
13400.1,Infected,0x343c   ,0,32,0, 0x673897e000
13400.1,Infected,0x2aa8   ,0,32,0, 0x6738980000
13400.1,Infected,0x20f8   ,0,32,0, 0x6738982000
13400.1,Infected,0x1b10   ,0,32,0, 0x673898c000
13400.1,Infected,0x312c   ,0,32,0, 0x673899c000
13400.1,Infected,0x2940   ,0,32,0, 0x673899e000
13400.1,Infected,0x14e8   ,0,32,0, 0x67389a0000
13400.1,Infected,0x333c   ,0,32,0, 0x67389ac000
13400.1,Infected,0x3344   ,0,32,0, 0x67389ae000
13400.1,Infected,0x130c   ,0,32,0, 0x67389b4000
13400.1,Infected,0x37e8   ,0,32,0, 0x67389b8000
13400.1,Infected,0x120    ,0,32,0, 0x67389ba000
13400.1,Infected,0x5f8    ,0,32,0, 0x67389be000
13400.1,Infected,0x346c   ,0,32,0, 0x67389c4000
13400.1,Infected,0x1a64   ,0,32,0, 0x67389c8000
13400.1,Infected,0x37ac   ,0,32,0, 0x67389ca000
13484,Infected,0x2044   ,0,32,1, 0x8e86c73000
13484,Infected,0x3624   ,0,32,0, 0x8e86c81000
13484,Infected,0xa64    ,0,32,0, 0x8e86c85000
13484,Infected,0x2c7c   ,0,32,0, 0x8e86c87000
13484,Infected,0x3998   ,0,32,0, 0x8e86c89000
13484,Infected,0x1538   ,0,32,0, 0x8e86c8b000
13484,Infected,0x3108   ,0,32,4294967292, 0x8e86c8d000
13484,Infected,0x22a4   ,0,32,0, 0x8e86c8f000
13484,Infected,0x3db8   ,0,32,0, 0x8e86c91000
13484,Infected,0x28c0   ,0,32,1, 0x8e86c93000
13484,Infected,0x3d74   ,0,32,0, 0x8e86c95000
13484,Infected,0x43fc   ,0,32,0, 0x8e86c97000
13484,Infected,0x1aa4   ,0,32,0, 0x8e86c99000
13484,Infected,0x1f30   ,0,32,0, 0x8e86c9b000
13484,Infected,0x1c78   ,0,32,0, 0x8e86c9d000
13484,Infected,0x30f4   ,0,32,0, 0x8e86c9f000
13484,Infected,0x284c   ,0,32,0, 0x8e86ca1000
13484,Infected,0x3908   ,0,32,0, 0x8e86ca3000
13484,Infected,0x3c80   ,0,32,0, 0x8e86ca5000
13484,Infected,0x3878   ,0,32,4294967292, 0x8e86ca7000
13484,Infected,0x4090   ,0,32,0, 0x8e86ca9000
13484,Infected,0x3c6c   ,0,32,0, 0x8e86cab000
13484,Infected,0x1dc4   ,0,32,0, 0x8e86cad000
13484,Infected,0xc48    ,0,32,0, 0x8e86caf000
13484,Infected,0x27dc   ,0,32,0, 0x8e86cb1000
13484,Infected,0x28dc   ,0,32,0, 0x8e86cb3000
13484,Infected,0x134    ,0,32,0, 0x8e86cb5000
13484,Infected,0x3ba0   ,0,32,0, 0x8e86cb7000
13484,Infected,0x3360   ,0,32,0, 0x8e86cb9000
13484,Infected,0x2118   ,0,32,0, 0x8e86cbb000
13484,Infected,0x2dc8   ,0,32,0, 0x8e86cbd000
13484,Infected,0x3e50   ,0,32,0, 0x8e86cbf000
13484,Infected,0x2ac8   ,0,32,0, 0x8e86cc1000
13484,Infected,0x41dc   ,0,32,0, 0x8e86cc3000
13484,Infected,0x4194   ,0,32,0, 0x8e86cc5000
13484,Infected,0x3bdc   ,0,32,0, 0x8e86cc7000
13484,Infected,0x12ec   ,0,32,0, 0x8e86cc9000
13484,Infected,0x121c   ,0,32,0, 0x8e86ccb000
13484,Infected,0x6e4    ,0,32,0, 0x8e86ccd000
13484,Infected,0x2be0   ,0,32,0, 0x8e86ccf000
13484,Infected,0x10d4   ,0,32,0, 0x8e86cd1000
13484,Infected,0x2024   ,0,32,0, 0x8e86cd3000
13484,Infected,0x312c   ,0,32,0, 0x8e86cd5000
13484,Infected,0x34e0   ,0,32,0, 0x8e86cd7000
13484,Infected,0x35b4   ,0,32,4294967292, 0x8e86cd9000
13484,Infected,0x1bb0   ,0,32,0, 0x8e86cdb000
13484,Infected,0x658    ,0,32,0, 0x8e86cdd000
13484,Infected,0x4144   ,0,32,0, 0x8e86cdf000
13484,Infected,0x3424   ,0,32,0, 0x8e86ce1000
13484,Infected,0x3aac   ,0,32,0, 0x8e86ce3000
13484,Infected,0x2584   ,0,32,0, 0x8e86ce5000
13484,Infected,0x2e80   ,0,32,0, 0x8e86ce7000
13484,Infected,0x2e9c   ,0,32,0, 0x8e86ce9000
13484,Infected,0x1c14   ,0,32,0, 0x8e86ceb000
13484,Infected,0x17c8   ,0,32,0, 0x8e86ced000
13484,Infected,0x2bd0   ,0,32,0, 0x8e86cef000
13484,Infected,0x3858   ,0,32,0, 0x8e86cf1000
13484,Infected,0x1af8   ,0,32,0, 0x8e86cf3000
13484,Infected,0x36cc   ,0,32,0, 0x8e86cf5000
13484,Infected,0x3ec0   ,0,32,0, 0x8e86cf7000
13484,Infected,0x19c4   ,0,32,0, 0x8e86cf9000
13484,Infected,0x1418   ,0,32,0, 0x8e86cfb000
13484,Infected,0x11ac   ,0,32,0, 0x8e86cfd000
13484,Infected,0x2cf0   ,0,32,0, 0x8e86d0d000
13688.1,Infected,0x3574   ,0,32,0, 0x5890d21000
13688.1,Infected,0x2e8    ,0,32,2, 0x5890d2b000
13688.1,Infected,0x371c   ,0,32,0, 0x5890d31000
13688.1,Infected,0x3704   ,0,32,15, 0x5890d35000
13688.1,Infected,0x372c   ,0,32,0, 0x5890d39000
13688.1,Infected,0x3560   ,0,32,0, 0x5890d43000
13688.1,Infected,0x2f70   ,0,32,0, 0x5890d4d000
13688.1,Infected,0x33ec   ,0,32,0, 0x5890d67000
13688.1,Infected,0x373c   ,0,32,0, 0x5890d75000
13688.1,Infected,0x28f4   ,0,32,0, 0x5890d77000
13688.1,Infected,0x1308   ,0,32,0, 0x5890d81000
13736.1,Infected,0x450    ,0,32,1, 0x40200d5000
13736.1,Infected,0x1fb0   ,0,32,0, 0x40200dd000
13736.1,Infected,0x16d0   ,0,32,0, 0x40200df000
13736.1,Infected,0xf8     ,0,32,0, 0x40200e1000
13736.1,Infected,0x2920   ,0,32,0, 0x40200e3000
13736.1,Infected,0x37f0   ,0,32,4294967292, 0x40200e5000
13736.1,Infected,0x32ec   ,0,32,0, 0x40200e7000
13736.1,Infected,0x11a0   ,0,32,1, 0x40200e9000
13736.1,Infected,0x372c   ,0,32,0, 0x40200eb000
13736.1,Infected,0x33bc   ,0,32,0, 0x40200ed000
13736.1,Infected,0x2b94   ,0,32,0, 0x40200ef000
13736.1,Infected,0x3304   ,0,32,0, 0x40200f1000
13736.1,Infected,0x155c   ,0,32,0, 0x40200f3000
13736.1,Infected,0x35bc   ,0,32,0, 0x40200f5000
13736.1,Infected,0x37dc   ,0,32,0, 0x40200f7000
13736.1,Infected,0x2e8    ,0,32,0, 0x40200f9000
13736.1,Infected,0x3574   ,0,32,0, 0x40200fb000
13736.1,Infected,0x3280   ,0,32,0, 0x40200fd000
13736.1,Infected,0x2d14   ,0,32,0, 0x40200ff000
13736.1,Infected,0x344c   ,0,32,0, 0x4020107000
13736.1,Infected,0x315c   ,0,32,0, 0x4020109000
13736.1,Infected,0x24c0   ,0,32,0, 0x402010b000
13736.1,Infected,0x2b90   ,0,32,0, 0x402010d000
13736.1,Infected,0x1830   ,0,32,0, 0x402010f000
13736.1,Infected,0x36b4   ,0,32,0, 0x4020111000
13736.1,Infected,0x2fa0   ,0,32,0, 0x4020113000
13736.1,Infected,0x584    ,0,32,4294967292, 0x4020115000
13736.1,Infected,0x37d8   ,0,32,4294967292, 0x4020117000
13736.1,Infected,0x10b4   ,0,32,0, 0x4020119000
13736.1,Infected,0x3380   ,0,32,0, 0x402011b000
13736.1,Infected,0x3278   ,0,32,0, 0x402011d000
13736.1,Infected,0x2d34   ,0,32,0, 0x402011f000
13736.1,Infected,0x2f8c   ,0,32,0, 0x4020121000
13736.1,Infected,0x3048   ,0,32,0, 0x4020123000
13736.1,Infected,0x2ce8   ,0,32,0, 0x4020125000
13736.1,Infected,0x2cbc   ,0,32,0, 0x4020127000
13736.1,Infected,0x173c   ,0,32,0, 0x402012b000
13736.1,Infected,0xec4    ,0,32,0, 0x402012f000
13736.1,Infected,0x2f84   ,0,32,0, 0x4020131000
13736.1,Infected,0x1dc8   ,0,32,0, 0x4020133000
13736.1,Infected,0x3700   ,0,32,0, 0x4020135000
13736.1,Infected,0x644    ,0,32,0, 0x4020137000
13736.1,Infected,0x3180   ,0,32,0, 0x4020139000
13940.1,Infected,0xac8    ,0,32,0, 0x10be0d0000
13940.1,Infected,0x1f20   ,0,32,0, 0x10be0d8000
13940.1,Infected,0x5ac    ,0,32,0, 0x10be0dc000
13940.1,Infected,0x2b88   ,0,32,15, 0x10be0e6000
13940.1,Infected,0x1c90   ,0,32,0, 0x10be0e8000
13940.1,Infected,0x1bd8   ,0,32,0, 0x10be0f2000
13940.1,Infected,0x37a4   ,0,32,0, 0x10be10a000
13940.1,Infected,0x454    ,0,32,0, 0x10be120000
13940.1,Infected,0x1610   ,0,32,0, 0x10be122000
13940.1,Infected,0x3334   ,0,32,0, 0x10be124000
14148.1,Infected,0x374c   ,0,64,1, 0x1dc69b0000
14148.1,Infected,0x3764   ,0,64,0, 0x1dc69b8000
14148.1,Infected,0x3768   ,0,64,0, 0x1dc69ba000
14148.1,Infected,0x376c   ,0,64,0, 0x1dc69bc000
14148.1,Infected,0x3770   ,0,64,0, 0x1dc69be000
14148.1,Infected,0x377c   ,0,64,4294967293, 0x1dc69c0000
14148.1,Infected,0x3774   ,0,64,1, 0x1dc69c2000
14148.1,Infected,0x3778   ,0,64,0, 0x1dc69c4000
14148.1,Infected,0x3780   ,0,64,0, 0x1dc69c6000
14148.1,Infected,0x3784   ,0,64,0, 0x1dc69c8000
14148.1,Infected,0x35fc   ,0,64,1, 0x1dc69ca000
14148.1,Infected,0x35e8   ,0,64,0, 0x1dc69cc000
14148.1,Infected,0x368c   ,0,64,0, 0x1dc69ce000
14148.1,Infected,0x3608   ,0,64,0, 0x1dc69d0000
14148.1,Infected,0x360c   ,0,64,0, 0x1dc69d2000
14148.1,Infected,0x3610   ,0,64,0, 0x1dc69d4000
14148.1,Infected,0x2840   ,0,64,0, 0x1dc69d6000
14148.1,Infected,0x1744   ,0,64,0, 0x1dc69d8000
14148.1,Infected,0x35d8   ,0,64,0, 0x1dc69dc000
14148.1,Infected,0x35d4   ,0,64,0, 0x1dc69de000
14148.1,Infected,0x36c8   ,0,64,4294967295, 0x1dc69ea000
14148.1,Infected,0x36c4   ,0,64,0, 0x1dc69ec000
14148.1,Infected,0x36cc   ,0,64,0, 0x1dc69ee000
14148.1,Infected,0x36d0   ,0,64,0, 0x1dc69f0000
14148.1,Infected,0x3788   ,0,64,0, 0x1dc69f2000
14148.1,Infected,0x37a0   ,0,64,0, 0x1dc69f4000
14148.1,Infected,0x37c0   ,0,64,0, 0x1dc69fe000
14148.1,Infected,0x2ee8   ,0,64,0, 0x1dc6804000
14148.1,Infected,0x24bc   ,0,64,0, 0x1dc6806000
14148.1,Infected,0x15f8   ,0,64,15, 0x1dc680e000
14148.1,Infected,0x3490   ,0,64,4294967293, 0x1dc6810000
14148.1,Infected,0x2910   ,0,64,0, 0x1dc6812000
14148.1,Infected,0x37bc   ,0,64,0, 0x1dc6814000
14148.1,Infected,0x3640   ,0,64,0, 0x1dc6816000
15700,Infected,0x18fc   ,0,32,0, 0xc75d1a1000
15700,Infected,0x2ff4   ,0,32,0, 0xc75d1b7000
15700,Infected,0x3d34   ,0,32,0, 0xc75d1c1000
15700,Infected,0x3b64   ,0,32,0, 0xc75d1c3000
15700,Infected,0x3894   ,0,32,0, 0xc75d1d3000
15700,Infected,0x3870   ,0,32,0, 0xc75d1d9000
15700,Infected,0x31a0   ,0,32,0, 0xc75d1db000
15700,Infected,0x367c   ,0,32,0, 0xc75d1dd000
15700,Infected,0x2e28   ,0,32,0, 0xc75d1df000
15700,Infected,0x433c   ,0,32,0, 0xc75d1f1000
15700,Infected,0x322c   ,0,32,0, 0xc75d1f3000
15700,Infected,0x3a04   ,0,32,0, 0xc75d02a000
15700,Infected,0x382c   ,0,32,0, 0xc75d02e000
15700,Infected,0x1a08   ,0,32,0, 0xc75d030000
15700,Infected,0x2b38   ,0,32,0, 0xc75d032000
15700,Infected,0x3914   ,0,32,0, 0xc75d034000
15700,Infected,0x2998   ,0,32,0, 0xc75d036000
15700,Infected,0x37e4   ,0,32,0, 0xc75d042000
15700,Infected,0x4364   ,0,32,0, 0xc75d044000
15700,Infected,0xe10    ,0,32,0, 0xc75d054000
15700,Infected,0x3d7c   ,0,32,0, 0xc75d05c000
15700,Infected,0x1f60   ,0,32,0, 0xc75d05e000
15700,Infected,0x241c   ,0,32,0, 0xc75d068000
15996,Infected,0x3ad8   ,0,32,0, 0x438fc66000
15996,Infected,0x426c   ,0,32,0, 0x438fc6e000
15996,Infected,0x36e4   ,0,32,0, 0x438fc74000
15996,Infected,0x3a4c   ,0,32,0, 0x438fc7a000
15996,Infected,0x2804   ,0,32,0, 0x438fc7c000
15996,Infected,0x2c90   ,0,32,0, 0x438fc80000
15996,Infected,0xe78    ,0,32,0, 0x438fc84000
15996,Infected,0x2fe0   ,0,32,0, 0x438fc86000
15996,Infected,0x1324   ,0,32,0, 0x438fc88000
15996,Infected,0x3f54   ,0,32,0, 0x438fc8a000
15996,Infected,0x3f20   ,0,32,0, 0x438fc8c000
15996,Infected,0x1494   ,0,32,0, 0x438fc8e000
15996,Infected,0x2744   ,0,32,0, 0x438fc90000
15996,Infected,0x2db8   ,0,32,0, 0x438fc92000
15996,Infected,0x1bbc   ,0,32,0, 0x438fc94000
15996,Infected,0x2710   ,0,32,0, 0x438fc96000
15996,Infected,0x38fc   ,0,32,0, 0x438fc98000
15996,Infected,0xfec    ,0,32,0, 0x438fc9a000
15996,Infected,0x27cc   ,0,32,0, 0x438fc9c000
15996,Infected,0x2aec   ,0,32,0, 0x438fc9e000
15996,Infected,0x15a4   ,0,32,0, 0x438fca0000
15996,Infected,0x2d84   ,0,32,0, 0x438fca2000
15996,Infected,0x1b18   ,0,32,0, 0x438fca4000
15996,Infected,0x37c0   ,0,32,0, 0x438fca6000
15996,Infected,0x34e8   ,0,32,0, 0x438fca8000
15996,Infected,0x303c   ,0,32,0, 0x438fcaa000
15996,Infected,0x2b08   ,0,32,0, 0x438fcac000
15996,Infected,0x42c4   ,0,32,0, 0x438fcae000
15996,Infected,0x710    ,0,32,0, 0x438fcb4000
15996,Infected,0x2e24   ,0,32,0, 0x438fcba000
15996,Infected,0x3f94   ,0,32,0, 0x438fcbc000
15996,Infected,0x3e08   ,0,32,0, 0x438fcbe000
15996,Infected,0x417c   ,0,32,0, 0x438fcc4000
15996,Infected,0x2d48   ,0,32,0, 0x438fcc6000
15996,Infected,0x28f4   ,0,32,0, 0x438fcca000
15996,Infected,0x17b8   ,0,32,0, 0x438fccc000
15996,Infected,0x3b50   ,0,32,1, 0x438fcd2000
15996,Infected,0x28b4   ,0,32,15, 0x438fcd8000
15996,Infected,0xaf8    ,0,32,4294967295, 0x438fcda000
15996,Infected,0x2dc4   ,0,32,4294967295, 0x438fcdc000
15996,Infected,0x3d98   ,0,32,2, 0x438fcde000
15996,Infected,0x3490   ,0,32,12, 0x438fce0000
15996,Infected,0x1200   ,0,32,2, 0x438fce6000
15996,Infected,0x3e48   ,0,32,4294967295, 0x438fcec000
15996,Infected,0x2bcc   ,0,32,0, 0x438fcee000
15996,Infected,0x1470   ,0,32,0, 0x438fcf0000
15996,Infected,0x42d0   ,0,32,0, 0x438fcf2000
15996,Infected,0x3254   ,0,32,0, 0x438fcf4000
15996,Infected,0x2ce8   ,0,32,15, 0x438fcf6000
15996,Infected,0x2198   ,0,32,0, 0x438fcf8000
15996,Infected,0x141c   ,0,32,2, 0x438fcfa000
15996,Infected,0x3278   ,0,32,0, 0x438fcfc000
15996,Infected,0x3514   ,0,32,4294967294, 0x438fd00000
15996,Infected,0x1548   ,0,32,15, 0x438fd08000
15996,Infected,0x29cc   ,0,32,15, 0x438fd0a000
15996,Infected,0x291c   ,0,32,0, 0x438fd0c000
15996,Infected,0x2f00   ,0,32,15, 0x438fd0e000
15996,Infected,0x33b0   ,0,32,15, 0x438fd10000
15996,Infected,0x3054   ,0,32,0, 0x438fd12000
15996,Infected,0x15e8   ,0,32,0, 0x438fd5c000
15996,Infected,0x35c8   ,0,32,0, 0x438fd7a000
15996,Infected,0x42d4   ,0,32,0, 0x438fd84000
15996,Infected,0x27b0   ,0,32,0, 0x438fd9c000
15996,Infected,0x3d80   ,0,32,0, 0x438fda8000
15996,Infected,0x2240   ,0,32,0, 0x438fdb0000
15996,Infected,0x6cc    ,0,32,0, 0x438fdb4000
16300,Infected,0x3dec   ,0,32,0, 0x686e58e000
16300,Infected,0x43f4   ,0,32,0, 0x686e596000
16300,Infected,0x2b90   ,0,32,0, 0x686e5a2000
16300,Infected,0xf6c    ,0,32,0, 0x686e5a4000
16300,Infected,0x2c20   ,0,32,15, 0x686e5a8000
16300,Infected,0x289c   ,0,32,0, 0x686e5ac000
16300,Infected,0x3440   ,0,32,0, 0x686e5ae000
16300,Infected,0x3f60   ,0,32,0, 0x686e5b0000
16300,Infected,0x1004   ,0,32,0, 0x686e5b4000
16300,Infected,0x272c   ,0,32,0, 0x686e5be000
16300,Infected,0x3ac8   ,0,32,0, 0x686e5c2000
16300,Infected,0x3734   ,0,32,15, 0x686e5d4000
16300,Infected,0x28a8   ,0,32,2, 0x686e5e0000
16300,Infected,0x2fe8   ,0,32,0, 0x686e5fc000
16848,Infected,0x1ce0   ,0,64,1, 0x21d403c000
16848,Infected,0x420    ,0,64,0, 0x21d4042000
16848,Infected,0x2c20   ,0,64,0, 0x21d4044000
16848,Infected,0x17fc   ,0,64,0, 0x21d4046000
16848,Infected,0x38e4   ,0,64,0, 0x21d4048000
16848,Infected,0x3f68   ,0,64,4294967293, 0x21d404a000
16848,Infected,0x3c54   ,0,64,1, 0x21d404c000
16848,Infected,0x289c   ,0,64,0, 0x21d404e000
16848,Infected,0x490    ,0,64,0, 0x21d4050000
16848,Infected,0x6f8    ,0,64,0, 0x21d4052000
16848,Infected,0x2d74   ,0,64,1, 0x21d4054000
16848,Infected,0x3440   ,0,64,0, 0x21d4056000
16848,Infected,0x3f60   ,0,64,0, 0x21d4058000
16848,Infected,0x1b14   ,0,64,0, 0x21d405a000
16848,Infected,0x3538   ,0,64,0, 0x21d405c000
16848,Infected,0x203c   ,0,64,0, 0x21d405e000
16848,Infected,0xb90    ,0,64,0, 0x21d4060000
16848,Infected,0x3cd0   ,0,64,0, 0x21d4062000
16848,Infected,0x3a0c   ,0,64,4294967294, 0x21d406c000
1760,Infected,0x3128   ,0,32,0, 0x2783d51000
1760,Infected,0x3fe8   ,0,32,0, 0x2783d59000
1760,Infected,0x2a60   ,0,32,0, 0x2783d5d000
1760,Infected,0x3abc   ,0,32,15, 0x2783d67000
1760,Infected,0x4d4    ,0,32,0, 0x2783d69000
1760,Infected,0x1b54   ,0,32,0, 0x2783d71000
1760,Infected,0x2ac8   ,0,32,0, 0x2783d83000
1760,Infected,0x2230   ,0,32,0, 0x2783d99000
1760,Infected,0x1cb0   ,0,32,0, 0x2783db7000
1760,Infected,0x2990   ,0,32,0, 0x2783db9000
1760,Infected,0x1850   ,0,32,0, 0x2783dbb000
1760,Infected,0x1b74   ,0,32,0, 0x2783dbd000
1760,Infected,0x3038   ,0,32,0, 0x2783dbf000
1760,Infected,0x64c    ,0,32,0, 0x2783dc1000
1760,Infected,0x4184   ,0,32,0, 0x2783dc3000
1760,Infected,0x3118   ,0,32,0, 0x2783dc5000
2424,Infected,0x2cf0   ,0,32,0, 0xd8f34c8000
2424,Infected,0x4314   ,0,32,2, 0xd8f34d2000
2424,Infected,0x357c   ,0,32,0, 0xd8f34d8000
2424,Infected,0x1410   ,0,32,15, 0xd8f34dc000
2424,Infected,0x41b4   ,0,32,0, 0xd8f34e0000
2424,Infected,0x2b9c   ,0,32,0, 0xd8f34ea000
2424,Infected,0x3594   ,0,32,0, 0xd8f34f4000
2424,Infected,0x22c    ,0,32,0, 0xd8f3516000
2424,Infected,0x2964   ,0,32,0, 0xd8f351a000
2424,Infected,0x1484   ,0,32,0, 0xd8f351e000
2424,Infected,0x1944   ,0,32,0, 0xd8f3538000
2424,Infected,0x1724   ,0,32,0, 0xd8f353c000
2424,Infected,0x2f5c   ,0,32,0, 0xd8f3540000
2424,Infected,0x3568   ,0,32,0, 0xd8f3542000
2424,Infected,0x247c   ,0,32,0, 0xd8f3544000
2948,Infected,0xe5c    ,0,64,1, 0x6a19c7b000
2948,Infected,0x3b1c   ,0,64,0, 0x6a19c83000
2948,Infected,0x2f90   ,0,64,0, 0x6a19c85000
2948,Infected,0x1550   ,0,64,0, 0x6a19c87000
2948,Infected,0x2c14   ,0,64,0, 0x6a19c89000
2948,Infected,0x3840   ,0,64,4294967293, 0x6a19c8b000
2948,Infected,0x28cc   ,0,64,1, 0x6a19c8d000
2948,Infected,0x376c   ,0,64,0, 0x6a19c8f000
2948,Infected,0x3f08   ,0,64,0, 0x6a19c91000
2948,Infected,0x12c8   ,0,64,0, 0x6a19c93000
2948,Infected,0xeb0    ,0,64,1, 0x6a19c95000
2948,Infected,0x2c78   ,0,64,0, 0x6a19c97000
2948,Infected,0x1c90   ,0,64,0, 0x6a19c99000
2948,Infected,0x34f8   ,0,64,0, 0x6a19c9b000
2948,Infected,0xa9c    ,0,64,0, 0x6a19c9d000
2948,Infected,0x1170   ,0,64,0, 0x6a19c9f000
2948,Infected,0x1dfc   ,0,64,0, 0x6a19ca1000
2948,Infected,0x306c   ,0,64,0, 0x6a19ca3000
2948,Infected,0x311c   ,0,64,4294967293, 0x6a19cad000
2960,Infected,0x3538   ,0,32,1, 0xc49c63b000
2960,Infected,0xd90    ,0,32,0, 0xc49c643000
2960,Infected,0x35c0   ,0,32,0, 0xc49c645000
2960,Infected,0x30c8   ,0,32,0, 0xc49c647000
2960,Infected,0x3348   ,0,32,0, 0xc49c649000
2960,Infected,0x2ca4   ,0,32,4294967293, 0xc49c64b000
2960,Infected,0x2238   ,0,32,1, 0xc49c64d000
2960,Infected,0x30cc   ,0,32,0, 0xc49c64f000
2960,Infected,0xa28    ,0,32,0, 0xc49c651000
2960,Infected,0x2f94   ,0,32,0, 0xc49c653000
2960,Infected,0x998    ,0,32,1, 0xc49c655000
2960,Infected,0x65c    ,0,32,0, 0xc49c657000
2960,Infected,0x3004   ,0,32,0, 0xc49c659000
2960,Infected,0x29d0   ,0,32,0, 0xc49c65b000
2960,Infected,0x34fc   ,0,32,0, 0xc49c65d000
2960,Infected,0x32a0   ,0,32,0, 0xc49c65f000
2960,Infected,0x2b2c   ,0,32,0, 0xc49c661000
2960,Infected,0xf14    ,0,32,0, 0xc49c663000
2960,Infected,0x2bb8   ,0,32,0, 0xc49c665000
2960,Infected,0x2128   ,0,32,0, 0xc49c667000
2960,Infected,0x40bc   ,0,32,0, 0xc49c66f000
2960,Infected,0x2dfc   ,0,32,0, 0xc49c671000
2960,Infected,0x2c4c   ,0,32,4294967295, 0xc49c675000
2960,Infected,0x2240   ,0,32,0, 0xc49c677000
2960,Infected,0x3a70   ,0,32,0, 0xc49c679000
2960,Infected,0x42dc   ,0,32,0, 0xc49c67b000
2960,Infected,0xd9c    ,0,32,0, 0xc49c685000
2960,Infected,0x21ec   ,0,32,0, 0xc49c687000
2960,Infected,0x3c58   ,0,32,0, 0xc49c689000
2960,Infected,0x41f0   ,0,32,15, 0xc49c68b000
2960,Infected,0x23bc   ,0,32,0, 0xc49c68d000
2960,Infected,0x1930   ,0,32,0, 0xc49c68f000
2960,Infected,0x4070   ,0,32,4294967293, 0xc49c691000
2960,Infected,0x3b00   ,0,32,0, 0xc49c693000
3992.1,Infected,0x1b64   ,0,32,0, 0x747c7e6000
3992.1,Infected,0x95c    ,0,32,0, 0x747c7f6000
3992.1,Infected,0x564    ,0,32,0, 0x747c7f8000
3992.1,Infected,0x1d8c   ,0,32,0, 0x747c7fc000
3992.1,Infected,0x11e8   ,0,32,0, 0x747c7fe000
4012.1,Infected,0x1868   ,0,32,0, 0x691b452000
4012.1,Infected,0x2aa4   ,0,32,0, 0x691b45a000
4012.1,Infected,0x700    ,0,32,0, 0x691b45c000
4012.1,Infected,0x1e80   ,0,32,0, 0x691b45e000
4012.1,Infected,0x1e04   ,0,32,0, 0x691b460000
4012.1,Infected,0x183c   ,0,32,0, 0x691b462000
4012.1,Infected,0x181c   ,0,32,0, 0x691b464000
4012.1,Infected,0x3638   ,0,32,0, 0x691b466000
4012.1,Infected,0x21c4   ,0,32,0, 0x691b468000
4012.1,Infected,0x4b0    ,0,32,0, 0x691b46a000
4012.1,Infected,0xacc    ,0,32,0, 0x691b472000
4012.1,Infected,0x3754   ,0,32,0, 0x691b474000
4012.1,Infected,0x1c44   ,0,32,0, 0x691b47c000
4012.1,Infected,0x33b8   ,0,32,0, 0x691b488000
4012.1,Infected,0x33c0   ,0,32,0, 0x691b48c000
4012.1,Infected,0xf1c    ,0,32,0, 0x691b48e000
4012.1,Infected,0x3604   ,0,32,0, 0x691b490000
4012.1,Infected,0x3124   ,0,32,0, 0x691b498000
4012.1,Infected,0x125c   ,0,32,0, 0x691b49a000
4012.1,Infected,0x3474   ,0,32,0, 0x691b4b6000
4012.1,Infected,0x3464   ,0,32,0, 0x691b4b8000
4012.1,Infected,0x3478   ,0,32,0, 0x691b4ba000
4012.1,Infected,0x31b4   ,0,32,0, 0x691b4be000
4012.1,Infected,0x138c   ,0,32,0, 0x691b4c2000
4012.1,Infected,0x2f74   ,0,32,0, 0x691b4c4000
4012.1,Infected,0x37a0   ,0,32,0, 0x691b4ca000
4012.1,Infected,0x24bc   ,0,32,0, 0x691b4cc000
4012.1,Infected,0x3120   ,0,32,0, 0x691b4ce000
4012.1,Infected,0x3b14   ,0,32,0, 0x691b4d0000
4012.1,Infected,0x3104   ,0,32,0, 0x691b4d2000
4012.1,Infected,0xd24    ,0,32,0, 0x691b4d4000
4012.1,Infected,0x128    ,0,32,0, 0x691b4da000
